row_id,id,utc,views,likes,reposts,quoted_id,text_200,source
MP274,2070584338056712252,2026-06-26T19:05:50Z,26999,182,3,,"Our testing focused on measuring model capabilities rather than alignment, as we think capability is a more important limiting factor for catastrophic loss-of-control risk for current models, but we e","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP275,2070584339675705603,2026-06-26T19:05:50Z,77533,189,9,,"We noted from our observations and the incidents that OpenAI shared with us that the model had some overt undesirable propensities, including cheating and concealing misbehavior.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP276,2070584341168877782,2026-06-26T19:05:51Z,28054,253,13,,"However, we consider this to be a reassuring sign about OpenAI’s *ability to catch* catastrophic misalignment, as it suggests that more concerning tendencies (such as systematic powerseeking and align","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP277,2070584342699757682,2026-06-26T19:05:51Z,26168,159,6,,"If future models display much fewer undesirable propensities, we could become more concerned about catastrophic misalignment, as we’d be worried that models may have learnt to evade detection (for exa","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP278,2070584344100634988,2026-06-26T19:05:51Z,25379,141,5,,You can find additional information about our pre-deployment evaluation of GPT-5.6 Sol on our website: https://metr.org/blog/2026-06-26-gpt-5-6-sol,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP279,2079661096697516053,2026-07-21T20:13:38Z,67934,759,79,,Introducing “expenditure horizon”: a proposed method for measuring AI capabilities on continuously-scored problems. The method compares performance as a function of spend for humans vs agents. The poi,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP280,2079661099688075481,2026-07-21T20:13:39Z,5464,71,1,,"Expenditure horizon requires us to estimate human performance as a function of cost, but lets us compare humans and agents fairly when the cost of experimental compute or agent tokens is significant. ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP281,2079661102619885859,2026-07-21T20:13:39Z,3703,58,0,,"As an example, we applied this to NanoGPT. We estimate the marginal returns to human labor as roughly $2500K per 1% optimization, from interviewing NanoGPT contributors. Using this estimate, the best ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP282,2079661105807540614,2026-07-21T20:13:40Z,3241,50,1,,"We hope this encourages AI developers to publish test-time scaling curves on AI R&D problems (up to thousands of dollars), and to calibrate model achievements against a benchmark estimate of the human","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP283,2079661107409740273,2026-07-21T20:13:40Z,3125,49,3,,"See the post for more, including: (1) a sketch of what we know about AI-assisted R&D; (2) alternative metrics for optimization ability; (3) estimated returns to human labor in NanoGPT; (4) details on ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP284,2079673591088763363,2026-07-21T21:03:17Z,1353,5,0,,"Correction: We estimate the marginal returns to human labor as roughly *$2.5K* per 1% optimization, from interviewing NanoGPT contributors.","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP285,2082316155960885276,2026-07-29T04:03:53Z,118234,383,60,,"We believe it's important to track and investigate misalignment incidents: cases where an AI agent autonomously took sophisticated, sustained actions in violation of human intent. In a new post, we la","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP286,2082316158079000951,2026-07-29T04:03:54Z,5342,43,0,,"We list questions that an investigation of misaligned propensities after an incident should answer. These questions focus on the scale, character, and severity of the behavior; the root cause of the b","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP287,2082316159375094243,2026-07-29T04:03:54Z,3233,37,1,,"We also discuss the access and resources that an investigator may require in order to adequately answer these questions, and how to ensure adequate information is shared with decision makers and the p","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP288,2082316160658465066,2026-07-29T04:03:54Z,3910,35,1,,See our blog for more: https://metr.org/blog/2026-07-28-investigating-ai-propensities-after-incidents/,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP289,2082644379895050339,2026-07-30T01:48:08Z,252015,2359,254,,"We have reached an agreement with OpenAI to conduct an independent review, with Redwood Research, of the model behavior observed during the Hugging Face incident. We will publish a blog post that desc","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP290,2082644381132345508,2026-07-30T01:48:08Z,20935,193,9,2082316155960885276,"The investigation will be brief and focus on a specific set of questions regarding this incident. In our recent post, we shared a larger set of questions that could be answered in a more comprehensive","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP291,2082644382772253142,2026-07-30T01:48:09Z,6354,164,4,,OpenAI also plans to publish their own technical report and our findings will inform their analysis.,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP292,2088403778727031062,2026-08-14T23:13:56Z,110410,674,50,,"In the last 6 months, METR raised commitments of around $71 million. This will fund ambitious projects: studying autonomous capabilities, tracking recursive self-improvement, evaluating monitoring sys","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP293,2088403780551442683,2026-08-14T23:13:56Z,19421,160,5,,"Thank you to everyone who has supported METR over the years: The Audacious Project, through which we received our first institutional-scale funding; individuals from Jane Street; foundations like the ","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP294,2088403782690623558,2026-08-14T23:13:57Z,81880,510,18,,"We work to maintain our independence from frontier AI companies, especially as our risk assessments become more consequential. We have not accepted funding from these companies, and we do not accept d","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP295,2088403783927857615,2026-08-14T23:13:57Z,7399,85,2,,We are significantly expanding our team and starting new ambitious projects. Join our team to help us realize this opportunity: https://metr.org/careers.,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP296,2092692175452803393,2026-08-26T19:14:29Z,4318862,5958,1059,,"METR & Redwood Research investigated agent behavior in the Hugging Face incident. We found agents developed a universal cheat for ExploitGym within 4 hours, then coordinated multi-day R&D efforts to t","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP297,2092692202401272173,2026-08-26T19:14:36Z,58556,393,13,,"Despite efforts to manipulate transcripts, agents only rarely seemed motivated to deceive humans. We ran a sweep looking for this, and a representative example of the most severe cases we found was an","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP298,2092692204011880621,2026-08-26T19:14:36Z,94207,463,18,,"One agent, PHASEONE[big], orchestrated a significant fraction of this cheating research. PHASEONE10841 passed along its work to PHASEONE[big], which had the same task but a larger budget. PHASEONE[big","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP299,2092692206125785443,2026-08-26T19:14:36Z,51669,358,12,,"Some agents explored ways to access Hugging Face. One agent (38148c) found HF credentials and later designed a malicious dataset upload to get the HF server to share unrelated files. Within hours, 100","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP300,2092692208998912075,2026-08-26T19:14:37Z,94886,411,17,,We analyzed agents’ reasons for joining the attack in their CoT. The most common was to learn how the ExploitGym scorer works in order to trick or tamper with it. Other rationales included finding spe,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP301,2092692211033125238,2026-08-26T19:14:38Z,48841,359,9,,The primary model involved in the attack was an internal model we call “highly-persistent internal model” (HPIM) in the report. GPT-5.6 Sol was also involved; our evidence suggests it accounted for ro,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP302,2092692212660510918,2026-08-26T19:14:38Z,57437,507,39,,"The full report has much more information than we could convey here, including details on the projects the agents collectively pursued, the technologies they developed for communication and coordinati","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP303,2092692214531133659,2026-08-26T19:14:38Z,43004,395,6,,"Virtually all data we analyzed was from July 7-13. In OpenAI’s recent Black Hat presentation, they describe that agents had been using unsanctioned message boards in training since May, and that the c","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP304,2092692215902740703,2026-08-26T19:14:39Z,58051,520,9,,"We thank OpenAI for facilitating conversations with staff and providing datasets, including ~1,300 agent transcripts (focused on activity in July 7-13) with raw chain-of-thought reasoning. This sets a","Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP305,2097765966088487290,2026-09-09T19:15:55Z,239688,2583,222,,We have reached an agreement with Anthropic to conduct an independent investigation of agent incidents at the company and of their models’ alignment properties. We will publish one or more reports tha,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
MP306,2097765967417975207,2026-09-09T19:15:55Z,56708,193,17,2082316155960885276,We intend our investigation to cover all of the questions discussed in our (recently updated) post on how independent researchers could investigate AI propensities after misalignment incidents. https:,"Grok X-API pull slice 1, fxtwitter views at 2026-09-14T00:15Z; not a full census (X Latest caps 10/query)"
