row_id,outlet,article_url,published,title,ai_flag,ai_rule,tarbell_byline,roster_id,source_id,source_url
DMITTECHN00745,MIT Technology Review,https://www.technologyreview.com/2026/06/01/1138207/the-download-china-bci-brain-implant-nvidia-ai-chips-laptops/,2026-06-01,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00746,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138214/heads-in-the-game/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00747,MIT Technology Review,https://www.technologyreview.com/2026/06/02/1138227/how-small-businesses-can-leverage-ai/,2026-06-02,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00748,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138262/super-mario-is-mathier-than-you-think/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00749,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138267/a-man-of-many-words/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00750,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138271/sharing-a-love-for-calculus/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00751,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138274/stand-up-for-research-innovation-and-education-6/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00752,MIT Technology Review,https://www.technologyreview.com/2026/06/02/1138277/the-download-ai-tips-small-businesses-admin/,2026-06-02,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00753,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138279/ultrasound-imaging-turns-a-robot-hand-into-a-skillful-mimic/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00754,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138282/reinventing-the-zipper/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00755,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138285/engineered-mini-livers-could-be-injected-as-an-alternative-to-transplantation/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00756,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138288/plants-appear-to-detect-the-patter-of-falling-rain/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00757,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138291/a-breath-test-could-diagnose-pneumonia-in-minutes/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00758,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138294/recent-books-from-the-mit-community-29/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00759,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138299/planetary-society-cofounder-keeps-reaching-for-the-stars/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00760,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138301/founder-blazes-path-to-promote-orienteering/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00761,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138304/alum-gives-olympians-a-tech-boost/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00762,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138308/helping-people-get-a-better-nights-sleep/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00763,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138311/sloan-skills-power-photographers-business/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00764,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138315/opening-a-door-to-mental-health-help-online/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00765,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138318/meet-the-mitaa-president-david-fung-85/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00766,MIT Technology Review,https://www.technologyreview.com/2026/06/03/1138322/the-download-trump-ai-order-smart-glasses-warfare/,2026-06-03,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00767,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138330/the-coeds-of-1894/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00768,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138334/learning-in-motion/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00769,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138340/remembering-dick-gorman-81-sm-81-sm-82/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00770,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138343/intro-to-mit-sports/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00771,MIT Technology Review,https://www.technologyreview.com/2026/06/03/1138350/virtual-power-plants-data-centers/,2026-06-03,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00772,MIT Technology Review,https://www.technologyreview.com/2026/06/04/1138391/courts-coping-ai-lawsuits/,2026-06-04,,yes,tag_page,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00773,MIT Technology Review,https://www.technologyreview.com/2026/06/04/1138408/the-download-ai-lawsuits-virtual-power-plants-data-centers/,2026-06-04,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00774,MIT Technology Review,https://www.technologyreview.com/2026/06/05/1138427/are-ai-chatbots-making-us-lose-control-of-our-brains/,2026-06-05,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00775,MIT Technology Review,https://www.technologyreview.com/2026/07/02/1138433/building-the-foundation-for-an-autonomous-enterprise/,2026-07-02,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00776,MIT Technology Review,https://www.technologyreview.com/2026/06/05/1138437/the-meta-hack-shows-theres-more-to-ai-security-than-mythos/,2026-06-05,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00777,MIT Technology Review,https://www.technologyreview.com/2026/06/05/1138452/the-download-ai-hacking-mythos-chatbots-brain-impacts/,2026-06-05,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00778,MIT Technology Review,https://www.technologyreview.com/2026/06/08/1138470/why-this-years-world-cup-ball-may-not-fly-as-far/,2026-06-08,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00779,MIT Technology Review,https://www.technologyreview.com/2026/06/08/1138485/the-download-world-cup-ball-openai-super-app/,2026-06-08,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00780,MIT Technology Review,https://www.technologyreview.com/2026/06/11/1138502/job-titles-natures-drug-designer-tim-cernak/,2026-06-11,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00781,MIT Technology Review,https://www.technologyreview.com/2026/06/11/1138506/inside-soccer-data-renaissance-jesse-davis/,2026-06-11,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00782,MIT Technology Review,https://www.technologyreview.com/2026/06/12/1138518/you-do-your-own-time-fiction/,2026-06-12,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00783,MIT Technology Review,https://www.technologyreview.com/2026/06/09/1138545/david-sinclair-plans-to-test-whole-body-rejuvenation-drugs-in-the-xprize-competition/,2026-06-09,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00784,MIT Technology Review,https://www.technologyreview.com/2026/06/15/1138552/solid-state-acs-promise-cool-future/,2026-06-15,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00785,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138562/elephant-alert-ai-warning-systems-avoid-deadly-clashes-india/,2026-06-23,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00786,MIT Technology Review,https://www.technologyreview.com/2026/06/09/1138582/five-things-you-need-to-know-about-ai/,2026-06-09,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00787,MIT Technology Review,https://www.technologyreview.com/2026/06/16/1138591/data-center-online-quickly-electric-grid-flex/,2026-06-16,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00788,MIT Technology Review,https://www.technologyreview.com/2026/06/17/1138600/entrepreneurs-nairobi-case-for-going-solar/,2026-06-17,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00789,MIT Technology Review,https://www.technologyreview.com/2026/06/09/1138604/the-download-anti-aging-drugs-ai-five-things-to-know/,2026-06-09,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00790,MIT Technology Review,https://www.technologyreview.com/2026/06/10/1138670/enhanced-games-doping-steroids-hormones-supplements-longevity/,2026-06-10,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00791,MIT Technology Review,https://www.technologyreview.com/2026/06/10/1138739/the-download-steroid-olympics-enhanced-games-anthropic-mythos/,2026-06-10,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00792,MIT Technology Review,https://www.technologyreview.com/2026/06/17/1138743/hacking-atmosphere-geoengineering-reality-check/,2026-06-17,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00793,MIT Technology Review,https://www.technologyreview.com/2026/06/18/1138755/search-for-dark-matter-blown-wide-open/,2026-06-18,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00794,MIT Technology Review,https://www.technologyreview.com/2026/06/24/1138771/solar-powered-platform-delivers-better-internet/,2026-06-24,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00795,MIT Technology Review,https://www.technologyreview.com/2026/06/19/1138778/inevitable-weakness-metrics-quantified-life-book-review/,2026-06-19,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00796,MIT Technology Review,https://www.technologyreview.com/2026/06/11/1138789/china-big-nuclear-reactors/,2026-06-11,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00797,MIT Technology Review,https://www.technologyreview.com/2026/06/11/1138794/google-deepmind-is-worried-about-what-happens-when-millions-of-agents-start-to-interact/,2026-06-11,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00798,MIT Technology Review,https://www.technologyreview.com/2026/06/11/1138809/the-download-soccer-football-data-analytics-china-nuclear-power/,2026-06-11,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00799,MIT Technology Review,https://www.technologyreview.com/2026/06/22/1138821/inside-worlds-deepest-longest-subsea-road-tunnel/,2026-06-22,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00800,MIT Technology Review,https://www.technologyreview.com/2026/06/12/1138829/reprogramming-buzziest-approach-reversing-aging-right-now/,2026-06-12,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00801,MIT Technology Review,https://www.technologyreview.com/2026/06/12/1138833/inside-interoception-brain-body/,2026-06-12,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00802,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138837/asml-400-million-dollar-machine-powering-future-of-chipmaking/,2026-06-23,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00803,MIT Technology Review,https://www.technologyreview.com/2026/06/24/1138853/editors-letter-july-2026/,2026-06-24,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00804,MIT Technology Review,https://www.technologyreview.com/2026/06/12/1138899/the-download-reprogramming-reverse-aging-interoception/,2026-06-12,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00805,MIT Technology Review,https://www.technologyreview.com/2026/06/16/1138905/exclusive-ebook-how-ai-is-becoming-the-next-military-advisor/,2026-06-16,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00806,MIT Technology Review,https://www.technologyreview.com/2026/06/15/1138948/the-download-solid-state-air-conditioning-animal-drugs/,2026-06-15,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00807,MIT Technology Review,https://www.technologyreview.com/2026/06/15/1138953/man-als-first-power-user-brain-implant-speak-bci/,2026-06-15,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00808,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1138978/puzzle-corner-83/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00809,MIT Technology Review,https://www.technologyreview.com/2026/06/15/1138983/why-do-south-koreans-love-ai-so-much/,2026-06-15,,yes,tag_page,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00810,MIT Technology Review,https://www.technologyreview.com/2026/06/16/1139010/the-download-brain-implant-power-user-bci-south-korea-ai-obsession/,2026-06-16,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00811,MIT Technology Review,https://www.technologyreview.com/2026/06/17/1139200/the-download-solar-geoengineering-interoception/,2026-06-17,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00812,MIT Technology Review,https://www.technologyreview.com/2026/06/24/1139202/the-emergence-of-the-web-data-infrastructure-layer-for-ai/,2026-06-24,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00813,MIT Technology Review,https://www.technologyreview.com/2026/06/18/1139227/geoengineering-engineering-challenges/,2026-06-18,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00814,MIT Technology Review,https://www.technologyreview.com/2026/06/18/1139261/the-download-dark-matter-hunt-kenya-solar-power/,2026-06-18,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00815,MIT Technology Review,https://www.technologyreview.com/2026/06/19/1139270/brain-computer-interface-trials-are-taking-off/,2026-06-19,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00816,MIT Technology Review,https://www.technologyreview.com/2026/06/19/1139313/a-startup-claims-it-broke-through-a-bottleneck-thats-holding-back-llms/,2026-06-19,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00817,MIT Technology Review,https://www.technologyreview.com/2026/06/19/1139327/the-download-llms-bottleneck-breakthrough-bci-trials-take-off/,2026-06-19,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00818,MIT Technology Review,https://www.technologyreview.com/2026/06/22/1139385/the-download-rogfast-subsea-tunnel-flexible-data-centers/,2026-06-22,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00819,MIT Technology Review,https://www.technologyreview.com/2026/07/07/1139413/the-foundational-elements-of-ai-architecture-that-it-leaders-need-to-scale/,2026-07-07,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00820,MIT Technology Review,https://www.technologyreview.com/2026/06/22/1139424/three-things-to-watch-amid-anthropics-latest-feud-with-the-government/,2026-06-22,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00821,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1139440/the-benefits-of-full-body-learning/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00822,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1139454/alumni-profiles/,2026-06-23,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00823,MIT Technology Review,https://www.technologyreview.com/2026/06/23/1139483/the-download-chipmaking-future-asml-ai-anthropic-government-clash/,2026-06-23,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00824,MIT Technology Review,https://www.technologyreview.com/2026/06/30/1139513/agriculture-is-ready-for-ai-but-its-data-isnt/,2026-06-30,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00825,MIT Technology Review,https://www.technologyreview.com/2026/06/24/1139621/stripe-anthropic-and-openai-are-backing-an-effort-to-stop-respiratory-infections/,2026-06-24,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00826,MIT Technology Review,https://www.technologyreview.com/2026/06/29/1139635/agent-confidence-on-the-technical-frontier/,2026-06-29,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00827,MIT Technology Review,https://www.technologyreview.com/2026/06/24/1139658/the-download-introducing-engineering-issue/,2026-06-24,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00828,MIT Technology Review,https://www.technologyreview.com/2026/06/30/1139661/building-tech-in-the-worlds-secret-rd-hub/,2026-06-30,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00829,MIT Technology Review,https://www.technologyreview.com/2026/07/27/1139667/closing-the-data-loop-in-ai-driven-drug-discovery/,2026-07-27,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00830,MIT Technology Review,https://www.technologyreview.com/2026/06/24/1139676/europe-heat-power-plants/,2026-06-24,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00831,MIT Technology Review,https://www.technologyreview.com/2026/06/25/1139690/europe-heat-wave-grid/,2026-06-25,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00832,MIT Technology Review,https://www.technologyreview.com/2026/06/25/1139696/ibm-unveils-sub1nm-chip/,2026-06-25,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00833,MIT Technology Review,https://www.technologyreview.com/2026/06/25/1139738/the-download-europe-heat-wave-ibm-chip-moores-law/,2026-06-25,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00834,MIT Technology Review,https://www.technologyreview.com/2026/06/01/1139747/the-data-buffet-how-ti-automotive-is-fueling-enterprise-ai/,2026-06-01,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00835,MIT Technology Review,https://www.technologyreview.com/2026/06/26/1139760/heat-waves-mess-with-your-brain-scientists-are-trying-to-figure-out-why/,2026-06-26,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00836,MIT Technology Review,https://www.technologyreview.com/2026/06/26/1139780/the-download-heatwaves-brain-health-openai-restrictions/,2026-06-26,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00837,MIT Technology Review,https://www.technologyreview.com/2026/06/29/1139834/the-download-metric-weaknesses-ai-elephant-warnings/,2026-06-29,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00838,MIT Technology Review,https://www.technologyreview.com/2026/06/29/1139849/ai-agents-are-not-your-coworkers/,2026-06-29,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00839,MIT Technology Review,https://www.technologyreview.com/2026/06/30/1139954/the-download-ai-agents-coworkers-solar-powered-internet/,2026-06-30,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00840,MIT Technology Review,https://www.technologyreview.com/2026/06/30/1139958/roundtables-longevitys-next-frontier-reprogramming-your-body/,2026-06-30,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00841,MIT Technology Review,https://www.technologyreview.com/2026/07/02/1139981/why-californias-carbon-manure-math-doesnt-add-up/,2026-07-02,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00842,MIT Technology Review,https://www.technologyreview.com/2026/06/30/1139987/claude-science-is-anthropics-newest-flagship-product/,2026-06-30,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00843,MIT Technology Review,https://www.technologyreview.com/2026/07/01/1139996/the-download-anthropic-claude-science-california-carbon-manure/,2026-07-01,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00844,MIT Technology Review,https://www.technologyreview.com/2026/07/06/1140000/south-korea-bachelors-samsung-skhynix-chip-workers/,2026-07-06,,no,,yes,R008,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00845,MIT Technology Review,https://www.technologyreview.com/2026/07/01/1140003/llms-are-stuck-in-a-groupthink-rut-this-startup-is-trying-to-get-them-out/,2026-07-01,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00846,MIT Technology Review,https://www.technologyreview.com/2026/07/02/1140027/the-download-ai-groupthink-llms/,2026-07-02,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00847,MIT Technology Review,https://www.technologyreview.com/2026/07/03/1140036/uk-tobacco-ban-might-not-work-children-smoking/,2026-07-03,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00848,MIT Technology Review,https://www.technologyreview.com/2026/07/02/1140045/achieving-operational-excellence-with-ai/,2026-07-02,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00849,MIT Technology Review,https://www.technologyreview.com/2026/07/03/1140134/the-download-uk-smoking-ban-elizabeth-bear-story/,2026-07-03,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00850,MIT Technology Review,https://www.technologyreview.com/2026/07/07/1140142/why-worms-and-microbes-are-catching-on-as-a-manure-pollution-solution/,2026-07-07,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00851,MIT Technology Review,https://www.technologyreview.com/2026/07/03/1140148/a-device-that-revives-eyeballs-from-dead-donors-could-make-eye-transplants-possible/,2026-07-03,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00852,MIT Technology Review,https://www.technologyreview.com/2026/07/06/1140172/the-download-south-korea-ai-chipworkers-eye-transplants/,2026-07-06,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00853,MIT Technology Review,https://www.technologyreview.com/2026/07/06/1140176/your-familys-300-stake-in-openai/,2026-07-06,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00854,MIT Technology Review,https://www.technologyreview.com/2026/08/19/1140195/the-download-ai-recursive-self-improvement-problem-heatwave-causes/,2026-08-19,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00855,MIT Technology Review,https://www.technologyreview.com/2026/07/07/1140197/the-download-your-openai-stake-treasury-ai-warning/,2026-07-07,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00856,MIT Technology Review,https://www.technologyreview.com/2026/07/08/1140216/the-download-worms-manure-pollution-geoengineering-reality-check/,2026-07-08,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00857,MIT Technology Review,https://www.technologyreview.com/2026/07/08/1140223/emtech-ai-2026-the-rise-of-the-ai-platform/,2026-07-08,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00858,MIT Technology Review,https://www.technologyreview.com/2026/07/09/1140235/nuclear-reactor-milestone-criticality/,2026-07-09,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00859,MIT Technology Review,https://www.technologyreview.com/2026/07/09/1140283/the-download-nuclear-power-milestone-nvidia-china-ai-chips/,2026-07-09,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00860,MIT Technology Review,https://www.technologyreview.com/2026/07/10/1140289/sperm-donors-need-limits-says-a-european-fertility-group/,2026-07-10,,no,,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00861,MIT Technology Review,https://www.technologyreview.com/2026/07/09/1140293/anthropic-found-a-hidden-space-where-claude-puzzles-over-concepts/,2026-07-09,,yes,tag_page,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
DMITTECHN00862,MIT Technology Review,https://www.technologyreview.com/2026/07/10/1140316/the-download-anthropic-claude-hidden-space-openai-super-app/,2026-07-10,,yes,keyword_fallback,no,,SM-MIT-sitemap-36,https://www.technologyreview.com/sitemap-36.xml
